Date,sales
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,5.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,3.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,3.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,3.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,3.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,2.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-07-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,3.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,3.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,6.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,3.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,3.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,1.00
2019-08-01,2.00
2019-08-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,4.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,4.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,3.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
